"date","geography","geography code","Industry: All categories: Industry; Age: All categories: Age 16 and over; measures: Value","Industry: All categories: Industry; Age: Age 16 to 24; measures: Value","Industry: All categories: Industry; Age: Age 25 to 34; measures: Value","Industry: All categories: Industry; Age: Age 35 to 49; measures: Value","Industry: All categories: Industry; Age: Age 50 to 64; measures: Value","Industry: All categories: Industry; Age: Age 65 and over; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: All categories: Age 16 and over; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 16 to 24; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 25 to 34; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 35 to 49; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 50 to 64; measures: Value","Industry: A, B, D, E Agriculture, energy and water; Age: Age 65 and over; measures: Value","Industry: C Manufacturing; Age: All categories: Age 16 and over; measures: Value","Industry: C Manufacturing; Age: Age 16 to 24; measures: Value","Industry: C Manufacturing; Age: Age 25 to 34; measures: Value","Industry: C Manufacturing; Age: Age 35 to 49; measures: Value","Industry: C Manufacturing; Age: Age 50 to 64; measures: Value","Industry: C Manufacturing; Age: Age 65 and over; measures: Value","Industry: F Construction; Age: All categories: Age 16 and over; measures: Value","Industry: F Construction; Age: Age 16 to 24; measures: Value","Industry: F Construction; Age: Age 25 to 34; measures: Value","Industry: F Construction; Age: Age 35 to 49; measures: Value","Industry: F Construction; Age: Age 50 to 64; measures: Value","Industry: F Construction; Age: Age 65 and over; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: All categories: Age 16 and over; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 16 to 24; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 25 to 34; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 35 to 49; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 50 to 64; measures: Value","Industry: G, I Distribution, hotels and restaurants; Age: Age 65 and over; measures: Value","Industry: H, J Transport and communication; Age: All categories: Age 16 and over; measures: Value","Industry: H, J Transport and communication; Age: Age 16 to 24; measures: Value","Industry: H, J Transport and communication; Age: Age 25 to 34; measures: Value","Industry: H, J Transport and communication; Age: Age 35 to 49; measures: Value","Industry: H, J Transport and communication; Age: Age 50 to 64; measures: Value","Industry: H, J Transport and communication; Age: Age 65 and over; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: All categories: Age 16 and over; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 16 to 24; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 25 to 34; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 35 to 49; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 50 to 64; measures: Value","Industry: K, L, M, N Financial, Real Estate, Professional and Administrative activities; Age: Age 65 and over; measures: Value","Industry: O, P, Q Public administration, education and health; Age: All categories: Age 16 and over; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 16 to 24; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 25 to 34; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 35 to 49; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 50 to 64; measures: Value","Industry: O, P, Q Public administration, education and health; Age: Age 65 and over; measures: Value","Industry: R, S, T, U Other; Age: All categories: Age 16 and over; measures: Value","Industry: R, S, T, U Other; Age: Age 16 to 24; measures: Value","Industry: R, S, T, U Other; Age: Age 25 to 34; measures: Value","Industry: R, S, T, U Other; Age: Age 35 to 49; measures: Value","Industry: R, S, T, U Other; Age: Age 50 to 64; measures: Value","Industry: R, S, T, U Other; Age: Age 65 and over; measures: Value"
"2011","E00004579","E00004579",141,11,52,43,29,6,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,1,1,17,6,7,2,2,0,21,0,9,8,3,1,40,2,19,12,5,2,44,1,12,14,15,2,14,2,5,4,3,0
"2011","E00004583","E00004583",191,18,64,56,39,14,1,0,1,0,0,0,4,0,2,0,2,0,4,0,2,2,0,0,30,10,11,9,0,0,32,2,10,14,4,2,56,1,24,18,9,4,48,3,9,10,22,4,16,2,5,3,2,4
"2011","E00004584","E00004584",213,15,81,72,36,9,0,0,0,0,0,0,6,0,3,0,1,2,4,0,1,1,2,0,34,4,9,13,7,1,36,1,12,15,7,1,71,6,37,19,6,3,50,1,16,20,11,2,12,3,3,4,2,0
"2011","E00004323","E00004323",184,70,55,35,19,5,3,2,0,1,0,0,3,1,1,1,0,0,4,0,2,1,1,0,45,26,10,4,4,1,12,2,6,2,2,0,55,9,24,15,3,4,45,24,7,8,6,0,17,6,5,3,3,0
"2011","E00004328","E00004328",136,5,51,45,21,14,2,0,1,0,0,1,4,0,1,1,2,0,3,0,0,2,1,0,22,2,5,3,5,7,11,1,4,5,1,0,60,1,25,23,7,4,26,1,11,7,5,2,8,0,4,4,0,0
"2011","E00004353","E00004353",109,5,26,44,17,17,1,0,1,0,0,0,4,0,2,0,2,0,2,0,0,1,1,0,14,1,5,2,1,5,12,0,2,4,4,2,56,2,12,30,6,6,10,0,2,3,3,2,10,2,2,4,0,2
"2011","E00004354","E00004354",153,9,47,37,35,25,0,0,0,0,0,0,6,0,5,1,0,0,6,0,2,1,0,3,17,1,4,5,1,6,13,0,4,2,5,2,76,5,26,19,18,8,21,1,3,6,5,6,14,2,3,3,6,0
"2011","E00004358","E00004358",118,8,30,40,32,8,2,0,1,1,0,0,4,0,0,1,2,1,1,0,0,1,0,0,15,2,4,4,5,0,12,0,4,3,5,0,48,3,12,22,8,3,28,3,8,5,8,4,8,0,1,3,4,0
"2011","E00004324","E00004324",131,2,29,57,31,12,2,0,0,0,2,0,3,0,2,1,0,0,3,0,1,0,0,2,12,1,2,7,1,1,12,0,3,6,2,1,60,0,17,26,13,4,30,0,2,13,12,3,9,1,2,4,1,1
"2011","E00004325","E00004325",120,6,22,59,25,8,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,10,0,2,6,2,0,13,4,1,5,2,1,61,0,13,34,10,4,23,1,3,9,7,3,10,1,2,4,3,0
"2011","E00004330","E00004330",183,4,70,86,19,4,0,0,0,0,0,0,3,0,2,1,0,0,8,2,3,2,1,0,21,1,5,12,1,2,19,0,11,6,2,0,82,1,33,44,4,0,40,0,14,18,6,2,10,0,2,3,5,0
"2011","E00004355","E00004355",129,4,42,38,31,14,0,0,0,0,0,0,4,0,3,0,0,1,8,0,2,1,4,1,10,1,3,2,4,0,10,0,3,5,1,1,55,1,22,22,6,4,35,2,8,8,13,4,7,0,1,0,3,3
"2011","E00004361","E00004361",193,76,26,39,27,25,2,0,0,1,1,0,2,1,0,1,0,0,5,1,0,1,0,3,67,52,5,6,1,3,16,3,1,8,1,3,50,8,10,11,16,5,28,5,8,4,4,7,23,6,2,7,4,4
"2011","E00004327","E00004327",160,2,38,77,34,9,1,0,0,1,0,0,3,0,2,0,1,0,2,0,0,2,0,0,15,1,6,3,5,0,23,0,8,10,3,2,78,0,17,43,14,4,28,1,3,13,9,2,10,0,2,5,2,1
"2011","E00004329","E00004329",171,7,72,57,15,20,1,0,0,1,0,0,6,0,3,1,2,0,6,1,3,1,1,0,24,1,16,5,0,2,13,1,8,2,1,1,72,4,27,27,7,7,38,0,11,15,3,9,11,0,4,5,1,1
"2011","E00004356","E00004356",162,4,36,78,38,6,1,0,0,0,1,0,1,0,0,1,0,0,6,0,2,1,3,0,8,0,2,2,4,0,12,0,2,7,2,1,83,1,21,48,13,0,29,2,4,12,9,2,22,1,5,7,6,3
"2011","E00004357","E00004357",166,3,23,100,36,4,1,0,0,1,0,0,3,0,2,1,0,0,4,0,0,3,0,1,11,1,2,6,2,0,20,1,3,10,6,0,84,1,11,61,10,1,25,0,2,10,12,1,18,0,3,8,6,1
"2011","E00004360","E00004360",157,5,29,71,35,17,0,0,0,0,0,0,4,0,0,2,2,0,2,0,0,1,0,1,19,1,2,9,7,0,13,2,2,6,1,2,68,1,16,35,13,3,30,1,5,11,7,6,21,0,4,7,5,5
"2011","E00004322","E00004322",155,10,30,51,37,27,2,0,2,0,0,0,4,1,0,2,1,0,8,0,3,4,1,0,27,2,4,8,7,6,9,0,1,3,3,2,56,4,13,20,12,7,36,2,5,11,9,9,13,1,2,3,4,3
"2011","E00004347","E00004347",129,12,18,56,35,8,0,0,0,0,0,0,6,0,0,3,3,0,1,0,0,1,0,0,22,4,2,8,8,0,23,4,1,13,4,1,47,1,10,20,13,3,16,2,3,6,4,1,14,1,2,5,3,3
"2011","E00004348","E00004348",140,6,51,56,20,7,2,0,2,0,0,0,2,0,0,0,1,1,3,0,1,2,0,0,18,1,12,2,3,0,8,0,2,5,1,0,61,1,20,30,7,3,31,2,10,9,7,3,15,2,4,8,1,0
"2011","E00004349","E00004349",160,10,25,68,44,13,1,0,0,1,0,0,1,0,0,1,0,0,4,0,0,2,2,0,14,2,1,5,6,0,11,0,3,6,2,0,77,3,14,36,16,8,40,3,6,13,15,3,12,2,1,4,3,2
"2011","E00004352","E00004352",155,5,28,64,41,17,1,0,0,1,0,0,2,0,0,0,1,1,4,0,0,3,1,0,18,0,1,5,9,3,9,0,4,2,2,1,78,3,15,37,17,6,30,1,7,12,7,3,13,1,1,4,4,3
"2011","E00004345","E00004345",148,6,34,52,26,30,1,0,1,0,0,0,2,0,0,1,1,0,7,0,1,2,1,3,20,4,1,7,4,4,9,0,5,3,0,1,71,2,14,27,13,15,23,0,6,5,5,7,15,0,6,7,2,0
"2011","E00004346","E00004346",115,8,27,34,33,13,2,0,0,1,1,0,2,0,0,1,0,1,4,0,0,2,2,0,5,2,0,1,1,1,12,0,3,4,3,2,35,2,13,14,4,2,34,2,6,7,15,4,21,2,5,4,7,3
"2011","E00004350","E00004350",122,5,32,39,31,15,1,0,0,1,0,0,5,0,1,1,2,1,0,0,0,0,0,0,10,2,2,2,3,1,13,1,1,4,6,1,61,0,23,20,12,6,23,2,5,8,4,4,9,0,0,3,4,2
"2011","E00004351","E00004351",153,15,26,48,36,28,1,0,0,0,1,0,3,0,0,1,1,1,3,0,0,0,2,1,20,8,4,4,1,3,14,0,2,6,3,3,74,4,14,26,22,8,20,1,5,6,3,5,18,2,1,5,3,7
"2011","E00004359","E00004359",156,11,28,56,39,22,0,0,0,0,0,0,7,0,1,2,3,1,2,0,1,1,0,0,16,2,4,4,4,2,15,0,4,3,2,6,72,5,13,36,13,5,25,2,0,6,11,6,19,2,5,4,6,2
"2011","E00004295","E00004295",223,19,87,63,41,13,2,1,0,0,1,0,8,1,3,1,3,0,13,1,2,5,5,0,36,5,13,11,6,1,18,1,9,4,3,1,91,4,40,32,9,6,34,1,13,6,10,4,21,5,7,4,4,1
"2011","E00004296","E00004296",158,18,49,51,37,3,2,0,0,1,1,0,2,0,0,0,2,0,8,0,1,6,0,1,41,12,9,12,7,1,16,1,6,4,5,0,26,1,12,7,6,0,51,3,19,14,15,0,12,1,2,7,1,1
"2011","E00004298","E00004298",173,15,59,55,41,3,1,0,0,0,1,0,8,1,1,4,2,0,14,1,2,4,6,1,17,6,3,6,2,0,15,0,9,4,2,0,61,3,24,22,11,1,44,1,16,12,14,1,13,3,4,3,3,0
"2011","E00004303","E00004303",175,7,48,49,54,17,2,0,0,2,0,0,1,0,0,0,0,1,7,0,4,3,0,0,14,0,5,1,7,1,28,0,9,9,10,0,52,2,14,20,13,3,55,2,11,10,22,10,16,3,5,4,2,2
"2011","E00004311","E00004311",151,8,35,70,33,5,1,0,1,0,0,0,5,0,2,1,2,0,6,0,1,3,2,0,20,3,6,7,4,0,18,2,7,8,1,0,54,2,6,32,10,4,32,1,8,13,9,1,15,0,4,6,5,0
"2011","E00004300","E00004300",149,24,49,40,32,4,1,0,1,0,0,0,2,0,2,0,0,0,8,0,4,1,3,0,25,9,8,6,2,0,17,1,5,7,4,0,42,9,16,5,10,2,43,3,12,17,10,1,11,2,1,4,3,1
"2011","E00004301","E00004301",310,19,170,72,45,4,1,0,1,0,0,0,1,0,0,0,1,0,16,0,3,10,3,0,82,12,32,24,13,1,46,0,38,3,5,0,77,1,53,13,9,1,62,3,30,18,10,1,25,3,13,4,4,1
"2011","E00004302","E00004302",165,13,85,38,24,5,1,0,1,0,0,0,5,0,2,2,1,0,10,0,3,3,2,2,24,4,7,7,6,0,19,1,14,3,0,1,53,2,30,11,8,2,39,4,20,9,6,0,14,2,8,3,1,0
"2011","E00004314","E00004314",203,18,110,55,18,2,4,2,0,2,0,0,1,0,1,0,0,0,15,2,4,7,2,0,22,3,8,9,2,0,31,1,23,3,4,0,58,8,35,12,3,0,48,1,25,16,5,1,24,1,14,6,2,1
"2011","E00004316","E00004316",160,16,68,57,18,1,4,0,3,1,0,0,6,2,1,3,0,0,9,0,1,7,1,0,23,5,9,7,1,1,18,1,11,4,2,0,55,4,27,18,6,0,27,3,10,8,6,0,18,1,6,9,2,0
"2011","E00004319","E00004319",210,13,110,58,26,3,0,0,0,0,0,0,6,0,5,1,0,0,9,0,5,3,1,0,27,6,15,6,0,0,26,0,14,10,0,2,71,3,43,16,9,0,52,1,21,18,11,1,19,3,7,4,5,0
"2011","E00004307","E00004307",205,15,53,74,46,17,0,0,0,0,0,0,4,0,2,2,0,0,1,0,0,1,0,0,24,4,6,8,6,0,30,1,8,16,3,2,78,5,27,30,14,2,49,4,8,13,17,7,19,1,2,4,6,6
"2011","E00004308","E00004308",161,16,63,49,23,10,1,0,1,0,0,0,7,1,5,0,0,1,3,1,1,0,1,0,19,3,5,3,5,3,21,2,8,7,2,2,62,7,24,27,3,1,33,2,13,8,9,1,15,0,6,4,3,2
"2011","E00004312","E00004312",183,9,87,45,38,4,2,0,1,1,0,0,4,0,3,0,1,0,8,1,4,2,1,0,21,4,6,5,6,0,14,0,7,3,3,1,72,4,39,22,6,1,48,0,19,10,17,2,14,0,8,2,4,0
"2011","E00004317","E00004317",265,27,140,56,38,4,1,0,0,0,1,0,3,0,1,0,2,0,6,0,2,2,1,1,28,5,14,7,2,0,38,2,25,7,4,0,103,13,52,25,12,1,65,2,40,9,13,1,21,5,6,6,3,1
"2011","E00004318","E00004318",197,26,80,50,33,8,3,0,1,2,0,0,1,0,0,1,0,0,6,3,1,2,0,0,23,5,5,6,5,2,23,3,13,5,2,0,90,9,36,25,17,3,36,4,17,7,6,2,15,2,7,2,3,1
"2011","E00004305","E00004305",181,21,45,80,22,13,1,0,0,0,1,0,6,2,2,1,1,0,5,0,1,2,1,1,18,8,1,3,5,1,13,1,4,8,0,0,82,5,25,44,4,4,39,1,10,14,7,7,17,4,2,8,3,0
"2011","E00004306","E00004306",187,10,61,67,36,13,1,0,0,1,0,0,5,0,2,2,1,0,3,0,2,0,1,0,19,3,5,6,4,1,32,3,10,11,7,1,80,1,24,39,12,4,32,2,15,3,5,7,15,1,3,5,6,0
"2011","E00004310","E00004310",172,15,64,55,32,6,0,0,0,0,0,0,5,2,2,0,1,0,1,0,1,0,0,0,17,3,6,5,3,0,18,1,6,8,3,0,76,5,36,26,9,0,43,2,10,13,13,5,12,2,3,3,3,1
"2011","E00004313","E00004313",189,6,81,62,21,19,2,0,1,1,0,0,10,0,4,3,0,3,2,0,1,1,0,0,15,0,7,4,0,4,17,0,8,5,1,3,87,3,38,29,13,4,45,0,18,16,6,5,11,3,4,3,1,0
"2011","E00004315","E00004315",229,23,104,61,28,13,2,0,1,1,0,0,4,1,2,1,0,0,7,0,2,1,3,1,31,9,8,6,4,4,23,0,9,8,5,1,95,8,52,28,6,1,51,3,21,15,7,5,16,2,9,1,3,1
"2011","E00004285","E00004285",182,15,92,52,17,6,0,0,0,0,0,0,7,1,3,1,2,0,5,0,3,2,0,0,29,3,20,4,0,2,21,0,12,5,4,0,67,9,30,21,4,3,46,2,23,15,5,1,7,0,1,4,2,0
"2011","E00004297","E00004297",188,25,86,50,22,5,2,0,2,0,0,0,2,0,2,0,0,0,6,0,4,0,2,0,25,5,9,5,5,1,27,2,11,12,2,0,79,11,34,23,10,1,28,3,15,8,2,0,19,4,9,2,1,3
"2011","E00004299","E00004299",172,6,61,65,33,7,1,0,0,1,0,0,1,0,1,0,0,0,5,0,4,1,0,0,23,4,5,4,9,1,25,1,6,15,2,1,59,1,26,24,6,2,38,0,13,12,11,2,20,0,6,8,5,1
"2011","E00004304","E00004304",250,26,113,62,39,10,0,0,0,0,0,0,5,0,3,0,1,1,11,0,6,3,2,0,31,3,14,8,3,3,37,2,20,10,5,0,90,13,41,25,7,4,56,6,20,9,20,1,20,2,9,7,1,1
"2011","E00004309","E00004309",185,7,75,70,30,3,1,0,0,1,0,0,3,0,0,2,1,0,6,1,0,2,2,1,26,0,12,9,4,1,21,0,11,3,7,0,69,2,27,33,6,1,44,3,19,13,9,0,15,1,6,7,1,0
"2011","E00004381","E00004381",185,5,58,73,38,11,1,0,1,0,0,0,4,0,1,3,0,0,14,0,0,10,3,1,21,1,10,8,1,1,30,1,9,13,4,3,50,2,17,18,11,2,53,1,16,16,17,3,12,0,4,5,2,1
"2011","E00004384","E00004384",117,11,30,43,28,5,1,0,0,0,1,0,3,1,2,0,0,0,3,0,0,2,1,0,13,4,3,3,3,0,20,1,5,7,6,1,35,1,10,16,8,0,32,3,8,12,6,3,10,1,2,3,3,1
"2011","E00004385","E00004385",124,6,43,46,25,4,0,0,0,0,0,0,2,0,1,0,0,1,6,0,1,5,0,0,6,1,2,3,0,0,20,1,6,10,3,0,46,3,16,19,7,1,30,1,9,6,12,2,14,0,8,3,3,0
"2011","E00004389","E00004389",161,11,57,47,41,5,1,0,1,0,0,0,1,0,0,0,1,0,11,0,6,1,4,0,18,5,8,5,0,0,26,0,5,9,11,1,42,4,15,15,7,1,47,1,16,11,17,2,15,1,6,6,1,1
"2011","E00004392","E00004392",118,16,18,42,27,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,14,5,2,5,1,1,19,1,1,11,4,2,31,4,7,9,6,5,41,5,7,15,10,4,9,1,1,0,4,3
"2011","E00004394","E00004394",104,7,36,34,24,3,1,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,2,0,14,1,5,7,1,0,14,0,8,2,4,0,28,2,10,9,7,0,30,3,11,7,7,2,12,0,1,7,3,1
"2011","E00004365","E00004365",176,4,95,51,18,8,1,0,0,1,0,0,2,0,2,0,0,0,4,0,1,0,0,3,14,2,4,7,0,1,20,0,12,6,1,1,80,0,49,24,5,2,39,0,21,9,9,0,16,2,6,4,3,1
"2011","E00004383","E00004383",130,6,44,45,27,8,1,0,0,1,0,0,1,1,0,0,0,0,5,0,1,3,1,0,19,2,11,2,4,0,16,0,5,7,4,0,38,2,11,17,5,3,36,0,12,12,9,3,14,1,4,3,4,2
"2011","E00004387","E00004387",131,7,55,42,22,5,0,0,0,0,0,0,3,0,2,1,0,0,5,1,2,2,0,0,15,3,8,3,0,1,13,0,4,4,4,1,33,0,16,10,5,2,38,1,13,18,6,0,24,2,10,4,7,1
"2011","E00004390","E00004390",166,10,66,52,29,9,0,0,0,0,0,0,3,0,2,0,0,1,6,0,2,3,1,0,18,4,8,3,3,0,19,1,9,6,3,0,50,1,23,16,7,3,50,1,15,16,13,5,20,3,7,8,2,0
"2011","E00004393","E00004393",122,11,43,34,26,8,0,0,0,0,0,0,6,1,1,1,2,1,4,1,2,0,0,1,25,5,4,5,8,3,11,1,5,4,1,0,30,1,15,9,3,2,38,2,13,12,10,1,8,0,3,3,2,0
"2011","E00004395","E00004395",169,12,82,50,21,4,1,0,0,1,0,0,3,1,2,0,0,0,5,0,2,2,1,0,22,1,13,5,2,1,27,0,12,8,5,2,55,3,32,16,4,0,45,2,18,15,9,1,11,5,3,3,0,0
"2011","E00004382","E00004382",153,5,50,68,21,9,0,0,0,0,0,0,6,0,1,3,1,1,4,0,0,1,1,2,16,2,9,2,1,2,19,0,3,10,5,1,60,2,22,33,3,0,34,1,12,14,4,3,14,0,3,5,6,0
"2011","E00004386","E00004386",138,2,31,52,43,10,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,10,0,2,4,1,3,23,0,4,10,9,0,48,1,13,17,15,2,31,1,8,13,7,2,23,0,4,7,10,2
"2011","E00004388","E00004388",139,5,34,59,35,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14,1,3,6,3,1,24,0,6,11,7,0,50,2,15,23,9,1,33,1,6,12,11,3,17,1,4,6,5,1
"2011","E00004391","E00004391",183,15,58,74,23,13,1,0,1,0,0,0,2,0,1,1,0,0,3,0,1,1,1,0,22,3,5,10,3,1,25,4,7,8,4,2,65,4,24,30,4,3,46,3,11,19,9,4,19,1,8,5,2,3
"2011","E00004396","E00004396",119,15,23,43,35,3,0,0,0,0,0,0,1,0,0,1,0,0,4,0,1,1,2,0,22,8,5,7,2,0,12,1,2,5,4,0,27,3,9,8,7,0,44,2,6,19,14,3,9,1,0,2,6,0
"2011","E00004398","E00004398",95,9,31,31,20,4,0,0,0,0,0,0,1,0,1,0,0,0,7,1,1,1,3,1,14,4,4,5,0,1,7,0,3,2,2,0,33,3,10,13,6,1,22,1,7,9,4,1,11,0,5,1,5,0
"2011","E00004367","E00004367",127,13,42,49,19,4,1,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,0,28,8,6,11,3,0,8,1,3,2,2,0,32,2,17,10,2,1,48,1,14,23,7,3,6,0,1,2,3,0
"2011","E00004368","E00004368",224,9,66,98,36,15,1,0,0,1,0,0,5,0,2,1,1,1,4,1,1,1,0,1,20,1,7,7,4,1,26,1,7,7,9,2,80,2,22,44,9,3,65,2,20,27,10,6,23,2,7,10,3,1
"2011","E00004372","E00004372",141,22,38,48,27,6,0,0,0,0,0,0,2,0,0,1,1,0,3,0,1,2,0,0,28,9,10,4,4,1,19,1,5,11,1,1,36,4,14,14,4,0,44,6,6,13,15,4,9,2,2,3,2,0
"2011","E00004375","E00004375",142,6,50,44,28,14,0,0,0,0,0,0,2,0,0,1,1,0,5,1,1,1,2,0,5,0,2,1,0,2,16,1,7,4,3,1,71,4,30,23,11,3,31,0,7,8,10,6,12,0,3,6,1,2
"2011","E00004378","E00004378",166,6,56,64,32,8,0,0,0,0,0,0,2,0,1,1,0,0,3,0,1,1,1,0,23,1,11,7,4,0,26,1,9,6,9,1,60,3,21,25,8,3,40,1,9,18,9,3,12,0,4,6,1,1
"2011","E00004379","E00004379",156,11,44,57,32,12,0,0,0,0,0,0,1,0,0,1,0,0,6,1,2,3,0,0,14,5,2,4,0,3,12,2,3,5,2,0,66,2,27,24,8,5,40,1,8,12,17,2,17,0,2,8,5,2
"2011","E00004441","E00004441",161,11,68,46,29,7,0,0,0,0,0,0,2,0,2,0,0,0,4,1,1,0,1,1,22,2,12,3,4,1,29,4,5,9,9,2,56,1,30,19,5,1,38,3,13,11,9,2,10,0,5,4,1,0
"2011","E00004447","E00004447",40,0,13,13,5,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,1,1,2,1,9,0,2,3,1,3,18,0,8,8,1,1,6,0,1,1,0,4,1,0,0,0,1,0
"2011","E00004451","E00004451",130,9,46,46,25,4,0,0,0,0,0,0,5,0,1,3,1,0,2,0,0,1,1,0,22,4,7,6,3,2,22,0,7,7,7,1,36,1,19,12,4,0,34,2,10,13,9,0,9,2,2,4,0,1
"2011","E00004452","E00004452",168,14,63,53,30,8,3,0,2,1,0,0,0,0,0,0,0,0,3,0,0,2,1,0,33,8,13,9,3,0,14,0,5,6,1,2,63,2,31,20,8,2,35,3,8,10,12,2,17,1,4,5,5,2
"2011","E00004457","E00004457",155,3,54,52,36,10,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,22,2,10,2,6,2,20,0,6,10,3,1,63,1,20,25,16,1,30,0,11,8,8,3,15,0,6,7,2,0
"2011","E00004480","E00004480",132,8,51,42,24,7,0,0,0,0,0,0,1,0,0,1,0,0,4,1,2,1,0,0,27,4,9,5,5,4,16,0,6,7,2,1,37,0,13,14,9,1,33,1,16,10,6,0,14,2,5,4,2,1
"2011","E00004362","E00004362",134,19,37,51,25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34,9,9,9,6,1,15,0,5,8,2,0,25,2,5,10,7,1,47,4,15,21,7,0,12,4,3,3,2,0
"2011","E00004370","E00004370",106,12,27,27,38,2,1,0,0,1,0,0,3,1,0,1,1,0,6,3,0,1,2,0,17,1,8,4,4,0,17,1,5,5,6,0,21,0,6,5,9,1,32,4,6,9,13,0,9,2,2,1,3,1
"2011","E00004376","E00004376",181,25,67,56,31,2,2,1,1,0,0,0,5,0,4,1,0,0,6,1,2,2,1,0,22,7,6,5,4,0,27,1,8,15,3,0,55,7,21,17,9,1,54,5,20,14,14,1,10,3,5,2,0,0
"2011","E00004397","E00004397",120,21,37,40,21,1,1,0,1,0,0,0,1,1,0,0,0,0,12,4,3,3,2,0,22,5,12,5,0,0,10,2,3,4,1,0,24,5,4,12,3,0,39,1,13,13,11,1,11,3,1,3,4,0
"2011","E00004399","E00004399",120,20,36,42,19,3,1,0,0,1,0,0,3,0,2,1,0,0,10,1,2,6,1,0,32,7,12,8,5,0,12,0,3,6,3,0,13,1,4,4,4,0,40,6,12,15,5,2,9,5,1,1,1,1
"2011","E00004363","E00004363",137,22,35,53,23,4,2,0,0,2,0,0,3,1,1,1,0,0,3,0,1,2,0,0,53,12,6,24,10,1,10,2,3,3,2,0,24,4,9,6,3,2,36,2,13,13,7,1,6,1,2,2,1,0
"2011","E00004366","E00004366",98,15,14,35,32,2,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,2,1,1,21,4,4,9,4,0,7,0,3,1,3,0,17,4,1,6,6,0,40,6,4,13,17,0,8,1,2,4,0,1
"2011","E00004369","E00004369",101,10,28,31,23,9,0,0,0,0,0,0,3,0,0,1,1,1,3,0,0,0,3,0,22,3,9,5,5,0,9,0,4,4,0,1,19,4,4,4,3,4,36,2,7,15,9,3,9,1,4,2,2,0
"2011","E00004373","E00004373",130,15,40,28,42,5,1,0,0,0,0,1,3,0,1,1,1,0,3,0,2,0,1,0,25,4,7,9,5,0,18,2,9,5,2,0,17,2,4,3,7,1,43,3,11,8,18,3,20,4,6,2,8,0
"2011","E00004400","E00004400",115,13,25,38,33,6,0,0,0,0,0,0,3,0,1,0,2,0,10,2,0,6,2,0,24,4,8,5,5,2,12,0,4,5,3,0,21,1,3,9,6,2,33,5,7,9,10,2,12,1,2,4,5,0
"2011","E00004364","E00004364",218,20,90,58,32,18,1,0,0,1,0,0,5,1,1,0,2,1,6,0,2,2,1,1,48,11,21,9,6,1,18,3,5,6,4,0,60,2,35,16,3,4,69,2,23,18,15,11,11,1,3,6,1,0
"2011","E00004371","E00004371",76,16,28,21,10,1,2,0,2,0,0,0,1,0,1,0,0,0,4,1,2,1,0,0,17,8,2,4,3,0,7,0,3,3,1,0,21,5,9,2,4,1,18,2,7,7,2,0,6,0,2,4,0,0
"2011","E00004374","E00004374",86,6,35,29,14,2,0,0,0,0,0,0,4,0,2,1,0,1,4,0,2,1,1,0,14,2,7,4,1,0,14,0,7,5,2,0,16,1,6,7,2,0,28,2,9,10,6,1,6,1,2,1,2,0
"2011","E00004377","E00004377",61,6,19,20,13,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,3,6,3,5,1,7,0,1,5,1,0,12,1,4,4,2,1,21,2,7,8,3,1,2,0,1,0,1,0
